Campaign ID,Campaign,Ad group ID,Ad group,Keyword ID,Keyword,Clicks,Cost,Impressions
139576218,Custom_In Stock Items,8240832978,Custom_In Stock Items_obagi_obagi nu-derm tolereen,4925122343,obagi nu-derm tolereen,0,0,0
139576218,Custom_In Stock Items,8240833098,Custom_In Stock Items_obagi_obagi tolereen,12364113,obagi tolereen,0,0,0
139576218,Custom_In Stock Items,8240833098,Custom_In Stock Items_obagi_obagi tolereen,215294096,obagi tolereen,0,0,0
139576218,Custom_In Stock Items,8240833098,Custom_In Stock Items_obagi_obagi tolereen,215295276,obagi tolereen,0,0,0
139576218,Custom_In Stock Items,8240833218,Custom_In Stock Items_obagi_obagi professional-c serum,4925105843,obagi professional-c serum,0,0,0
139576218,Custom_In Stock Items,8240833218,Custom_In Stock Items_obagi_obagi professional-c serum,4925108183,obagi professional-c serum,0,0,0
139576218,Custom_In Stock Items,8240833218,Custom_In Stock Items_obagi_obagi professional-c serum,6465153331,obagi professional-c serum,0,0,0
139576218,Custom_In Stock Items,8240833338,Custom_In Stock Items_obagi_obagi serum,1315989911,obagi serum,0,0,0
139576218,Custom_In Stock Items,8240833338,Custom_In Stock Items_obagi_obagi serum,1315990751,obagi serum,0,0,0
139576218,Custom_In Stock Items,8240833338,Custom_In Stock Items_obagi_obagi serum,1582683748,obagi serum,0,0,0
139576218,Custom_In Stock Items,8240833458,Custom_In Stock Items_obagi_obagi eye complete serum,61764843258,obagi eye complete serum,0,0,0
139576218,Custom_In Stock Items,8240833458,Custom_In Stock Items_obagi_obagi eye complete serum,61764848538,obagi eye complete serum,0,0,0
139576218,Custom_In Stock Items,8240833458,Custom_In Stock Items_obagi_obagi eye complete serum,61764854298,obagi eye complete serum,0,0,0
139576218,Custom_In Stock Items,8240833578,Custom_In Stock Items_obagi_obagi elastiderm serum,34140357284,obagi elastiderm serum,0,0,0
139576218,Custom_In Stock Items,8240833578,Custom_In Stock Items_obagi_obagi elastiderm serum,34165693484,obagi elastiderm serum,0,0,0
139576218,Custom_In Stock Items,8240833578,Custom_In Stock Items_obagi_obagi elastiderm serum,34169461844,obagi elastiderm serum,0,0,0
139576218,Custom_In Stock Items,8240833698,Custom_In Stock Items_obagi_obagi acne system,4425073691,obagi acne system,0,0,0
139576218,Custom_In Stock Items,8240833698,Custom_In Stock Items_obagi_obagi acne system,4982491665,obagi acne system,0,0,0
139576218,Custom_In Stock Items,8240833698,Custom_In Stock Items_obagi_obagi acne system,5065179140,obagi acne system,0,0,0
139576218,Custom_In Stock Items,8240833818,Custom_In Stock Items_obagi_obagi acne therapeutic system,4035724800,obagi acne therapeutic system,0,0,0
139576218,Custom_In Stock Items,8240833818,Custom_In Stock Items_obagi_obagi acne therapeutic system,4036032960,obagi acne therapeutic system,0,0,0
139576218,Custom_In Stock Items,8240833818,Custom_In Stock Items_obagi_obagi acne therapeutic system,4036037220,obagi acne therapeutic system,0,0,0
139576218,Custom_In Stock Items,8240833938,Custom_In Stock Items_obagi_obagi clenziderm system,4425073811,obagi clenziderm system,0,0,0
139576218,Custom_In Stock Items,8240833938,Custom_In Stock Items_obagi_obagi clenziderm system,5425645247,obagi clenziderm system,0,0,0
139576218,Custom_In Stock Items,8240833938,Custom_In Stock Items_obagi_obagi clenziderm system,5476243469,obagi clenziderm system,0,0,0
139576218,Custom_In Stock Items,8240834058,Custom_In Stock Items_obagi_obagi balancing toner,34493195470,obagi balancing toner,0,0,0
139576218,Custom_In Stock Items,8240834058,Custom_In Stock Items_obagi_obagi balancing toner,34566496644,obagi balancing toner,0,0,0
139576218,Custom_In Stock Items,8240834058,Custom_In Stock Items_obagi_obagi balancing toner,37954485695,obagi balancing toner,0,0,0
139576218,Custom_In Stock Items,8240834178,Custom_In Stock Items_obagi_obagi c-balancing toner,31882582415,obagi c-balancing toner,0,0,0
139576218,Custom_In Stock Items,8240834178,Custom_In Stock Items_obagi_obagi c-balancing toner,42398303892,obagi c-balancing toner,0,0,0
139576218,Custom_In Stock Items,8240834178,Custom_In Stock Items_obagi_obagi c-balancing toner,42608763301,obagi c-balancing toner,0,0,0
139576218,Custom_In Stock Items,8240834298,Custom_In Stock Items_obagi_obagi cleansing gel,1315991591,obagi cleansing gel,0,0,0
139576218,Custom_In Stock Items,8240834298,Custom_In Stock Items_obagi_obagi cleansing gel,2740240714,obagi cleansing gel,0,0,0
139576218,Custom_In Stock Items,8240834298,Custom_In Stock Items_obagi_obagi cleansing gel,2765250086,obagi cleansing gel,0,0,0
139576218,Custom_In Stock Items,8240834418,Custom_In Stock Items_obagi_obagi c-cleansing gel,6244470045,obagi c-cleansing gel,0,0,0
139576218,Custom_In Stock Items,8240834418,Custom_In Stock Items_obagi_obagi c-cleansing gel,6499085603,obagi c-cleansing gel,0,0,0
139576218,Custom_In Stock Items,8240834418,Custom_In Stock Items_obagi_obagi c-cleansing gel,11860003720,obagi c-cleansing gel,0,0,0
139576218,Custom_In Stock Items,8240834538,Custom_In Stock Items_obagi_obagi sunshield lotion,61764844338,obagi sunshield lotion,0,0,0
139576218,Custom_In Stock Items,8240834538,Custom_In Stock Items_obagi_obagi sunshield lotion,61764849978,obagi sunshield lotion,0,0,0
139576218,Custom_In Stock Items,8240834538,Custom_In Stock Items_obagi_obagi sunshield lotion,61764855618,obagi sunshield lotion,0,0,0
139576218,Custom_In Stock Items,8240834658,Custom_In Stock Items_obagi_obagi broad spectrum lotion,61764843018,obagi broad spectrum lotion,0,0,0
139576218,Custom_In Stock Items,8240834658,Custom_In Stock Items_obagi_obagi broad spectrum lotion,61764847938,obagi broad spectrum lotion,0,0,0
139576218,Custom_In Stock Items,8240834658,Custom_In Stock Items_obagi_obagi broad spectrum lotion,61764853938,obagi broad spectrum lotion,0,0,0
139576218,Custom_In Stock Items,8240834778,Custom_In Stock Items_obagi_obagi nu-derm toner,12364843,obagi nu-derm toner,0,0,0
139576218,Custom_In Stock Items,8240834778,Custom_In Stock Items_obagi_obagi nu-derm toner,746521398,obagi nu-derm toner,0,0,0
139576218,Custom_In Stock Items,8240834778,Custom_In Stock Items_obagi_obagi nu-derm toner,4081920523,obagi nu-derm toner,0,0,0
139576218,Custom_In Stock Items,8240834898,Custom_In Stock Items_obagi_obagi nu-derm moisturizer,61764843498,obagi nu-derm moisturizer,0,0,0
139576218,Custom_In Stock Items,8240834898,Custom_In Stock Items_obagi_obagi nu-derm moisturizer,61764849018,obagi nu-derm moisturizer,0,0,0
139576218,Custom_In Stock Items,8240834898,Custom_In Stock Items_obagi_obagi nu-derm moisturizer,61764854658,obagi nu-derm moisturizer,0,0,0
139576218,Custom_In Stock Items,8240835018,Custom_In Stock Items_obagi_obagi day lotion,549199048,obagi day lotion,0,0,0
139576218,Custom_In Stock Items,8240835018,Custom_In Stock Items_obagi_obagi day lotion,1876031249,obagi day lotion,0,0,0
139576218,Custom_In Stock Items,8240835018,Custom_In Stock Items_obagi_obagi day lotion,8552354897,obagi day lotion,0,0,0
139576218,Custom_In Stock Items,8240835138,Custom_In Stock Items_obagi_obagi exfoliating day lotion,1315990391,obagi exfoliating day lotion,0,0,0
139576218,Custom_In Stock Items,8240835138,Custom_In Stock Items_obagi_obagi exfoliating day lotion,5727071727,obagi exfoliating day lotion,0,0,0
139576218,Custom_In Stock Items,8240835138,Custom_In Stock Items_obagi_obagi exfoliating day lotion,11851989130,obagi exfoliating day lotion,0,0,0
139576218,Custom_In Stock Items,8240835258,Custom_In Stock Items_obagi_obagi exfoliating lotion,2330135164,obagi exfoliating lotion,0,0,0
139576218,Custom_In Stock Items,8240835258,Custom_In Stock Items_obagi_obagi exfoliating lotion,6499019903,obagi exfoliating lotion,0,0,0
139576218,Custom_In Stock Items,8240835258,Custom_In Stock Items_obagi_obagi exfoliating lotion,10519935693,obagi exfoliating lotion,0,0,0
139576218,Custom_In Stock Items,8240835378,Custom_In Stock Items_obagi_obagi uv block,5193597320,obagi uv block,0,0,0
139576218,Custom_In Stock Items,8240835378,Custom_In Stock Items_obagi_obagi uv block,10905459007,obagi uv block,0,0,0
139576218,Custom_In Stock Items,8240835378,Custom_In Stock Items_obagi_obagi uv block,11852110360,obagi uv block,0,0,0
139576218,Custom_In Stock Items,8240835498,Custom_In Stock Items_obagi_obagi nu-derm uv block,10462335366,obagi nu-derm uv block,0,0,0
139576218,Custom_In Stock Items,8240835498,Custom_In Stock Items_obagi_obagi nu-derm uv block,11852110900,obagi nu-derm uv block,0,0,0
139576218,Custom_In Stock Items,8240835498,Custom_In Stock Items_obagi_obagi nu-derm uv block,11860065370,obagi nu-derm uv block,0,0,0
139576218,Custom_In Stock Items,8240835618,Custom_In Stock Items_obagi_obagi cleanser,15015783,obagi cleanser,0,0,0
139576218,Custom_In Stock Items,8240835618,Custom_In Stock Items_obagi_obagi cleanser,737517933,obagi cleanser,0,0,0
139576218,Custom_In Stock Items,8240835618,Custom_In Stock Items_obagi_obagi cleanser,737526543,obagi cleanser,0,0,0
139576218,Custom_In Stock Items,8240835738,Custom_In Stock Items_obagi_obagi gentle cleanser,12363943,obagi gentle cleanser,0,0,0
139576218,Custom_In Stock Items,8240835738,Custom_In Stock Items_obagi_obagi gentle cleanser,215293756,obagi gentle cleanser,0,0,0
139576218,Custom_In Stock Items,8240835738,Custom_In Stock Items_obagi_obagi gentle cleanser,215294956,obagi gentle cleanser,0,0,0
139576218,Custom_In Stock Items,8240835858,Custom_In Stock Items_obagi_obagi nu-derm cleanser,93804111,obagi nu-derm cleanser,0,0,0
139576218,Custom_In Stock Items,8240835858,Custom_In Stock Items_obagi_obagi nu-derm cleanser,5414398663,obagi nu-derm cleanser,0,0,0
139576218,Custom_In Stock Items,8240835858,Custom_In Stock Items_obagi_obagi nu-derm cleanser,6499020083,obagi nu-derm cleanser,0,0,0
139576218,Custom_In Stock Items,8240835978,Custom_In Stock Items_obagi_obagi daily care cream,10462480446,obagi daily care cream,0,0,0
139576218,Custom_In Stock Items,8240835978,Custom_In Stock Items_obagi_obagi daily care cream,11851805530,obagi daily care cream,0,0,0
139576218,Custom_In Stock Items,8240835978,Custom_In Stock Items_obagi_obagi daily care cream,11859775930,obagi daily care cream,0,0,0
139576218,Custom_In Stock Items,8240836098,Custom_In Stock Items_obagi_obagi daily care cleanser,10462486566,obagi daily care cleanser,0,0,0
139576218,Custom_In Stock Items,8240836098,Custom_In Stock Items_obagi_obagi daily care cleanser,11851850170,obagi daily care cleanser,0,0,0
139576218,Custom_In Stock Items,8240836098,Custom_In Stock Items_obagi_obagi daily care cleanser,11859971410,obagi daily care cleanser,0,0,0
139576218,Custom_In Stock Items,8240836218,Custom_In Stock Items_obagi_obagi clenziderm cleanser,3348729315,obagi clenziderm cleanser,0,0,0
139576218,Custom_In Stock Items,8240836218,Custom_In Stock Items_obagi_obagi clenziderm cleanser,10462479726,obagi clenziderm cleanser,0,0,0
139576218,Custom_In Stock Items,8240836218,Custom_In Stock Items_obagi_obagi clenziderm cleanser,11468803954,obagi clenziderm cleanser,0,0,0
139576218,Custom_In Stock Items,8240836338,Custom_In Stock Items_obagi_obagi clenziderm cream,18797628758,obagi clenziderm cream,0,0,0
139576218,Custom_In Stock Items,8240836338,Custom_In Stock Items_obagi_obagi clenziderm cream,60731040535,obagi clenziderm cream,0,0,0
139576218,Custom_In Stock Items,8240836338,Custom_In Stock Items_obagi_obagi clenziderm cream,61764848178,obagi clenziderm cream,0,0,0
139576218,Custom_In Stock Items,8240836458,Custom_In Stock Items_obagi_obagi foaming gel,12364653,obagi foaming gel,0,0,0
139576218,Custom_In Stock Items,8240836458,Custom_In Stock Items_obagi_obagi foaming gel,444135683,obagi foaming gel,0,0,0
139576218,Custom_In Stock Items,8240836458,Custom_In Stock Items_obagi_obagi foaming gel,444135773,obagi foaming gel,0,0,0
139576218,Custom_In Stock Items,8240836578,Custom_In Stock Items_obagi_obagi nu-derm foaming gel,12364553,obagi nu-derm foaming gel,0,0,0
139576218,Custom_In Stock Items,8240836578,Custom_In Stock Items_obagi_obagi nu-derm foaming gel,746521158,obagi nu-derm foaming gel,0,0,0
139576218,Custom_In Stock Items,8240836578,Custom_In Stock Items_obagi_obagi nu-derm foaming gel,2488695427,obagi nu-derm foaming gel,0,0,0
139576218,Custom_In Stock Items,8240836698,Custom_In Stock Items_obagi_obagi nu-derm,38782980,obagi nu-derm,0,0,0
139576218,Custom_In Stock Items,8240836698,Custom_In Stock Items_obagi_obagi nu-derm,215293716,obagi nu-derm,0,0,0
139576218,Custom_In Stock Items,8240836698,Custom_In Stock Items_obagi_obagi nu-derm,215294916,obagi nu-derm,0,0,0
139576218,Custom_In Stock Items,8240836818,Custom_In Stock Items_obagi_obagi eye cream,12364043,obagi eye cream,0,0,0
139576218,Custom_In Stock Items,8240836818,Custom_In Stock Items_obagi_obagi eye cream,125416235,obagi eye cream,0,0,0
139576218,Custom_In Stock Items,8240836818,Custom_In Stock Items_obagi_obagi eye cream,215294016,obagi eye cream,0,0,0
139576218,Custom_In Stock Items,8240836938,Custom_In Stock Items_obagi_obagi nu-derm eye cream,12364693,obagi nu-derm eye cream,0,0,0
139576218,Custom_In Stock Items,8240836938,Custom_In Stock Items_obagi_obagi nu-derm eye cream,746520888,obagi nu-derm eye cream,0,0,0
139576218,Custom_In Stock Items,8240836938,Custom_In Stock Items_obagi_obagi nu-derm eye cream,4925093423,obagi nu-derm eye cream,0,0,0
139576218,Custom_In Stock Items,8240837058,Custom_In Stock Items_obagi_obagi overnight repair,61764843618,obagi overnight repair,0,0,0
139576218,Custom_In Stock Items,8240837058,Custom_In Stock Items_obagi_obagi overnight repair,61764849138,obagi overnight repair,0,0,0
139576218,Custom_In Stock Items,8240837058,Custom_In Stock Items_obagi_obagi overnight repair,61764854778,obagi overnight repair,0,0,0
139576218,Custom_In Stock Items,8240837178,Custom_In Stock Items_obagi_obagi rejuvenation,61764843978,obagi rejuvenation,0,0,0
139576218,Custom_In Stock Items,8240837178,Custom_In Stock Items_obagi_obagi rejuvenation,61764849498,obagi rejuvenation,0,0,0
139576218,Custom_In Stock Items,8240837178,Custom_In Stock Items_obagi_obagi rejuvenation,61764855138,obagi rejuvenation,0,0,0
139576218,Custom_In Stock Items,8240837298,Custom_In Stock Items_obagi_obagi regenica,56333389334,obagi regenica,0,0,0
139576218,Custom_In Stock Items,8240837298,Custom_In Stock Items_obagi_obagi regenica,57879037137,obagi regenica,0,0,0
139576218,Custom_In Stock Items,8240837298,Custom_In Stock Items_obagi_obagi regenica,58652420730,obagi regenica,0,0,0
139576218,Custom_In Stock Items,8240837418,Custom_In Stock Items_obagi_obagi regenica overnight repair,61764843738,obagi regenica overnight repair,0,0,0
139576218,Custom_In Stock Items,8240837418,Custom_In Stock Items_obagi_obagi regenica overnight repair,61764849258,obagi regenica overnight repair,0,0,0
139576218,Custom_In Stock Items,8240837418,Custom_In Stock Items_obagi_obagi regenica overnight repair,61764854898,obagi regenica overnight repair,0,0,0
139576218,Custom_In Stock Items,8240837538,Custom_In Stock Items_obagi_obagi rosaclear,11573399506,obagi rosaclear,0,0,0
139576218,Custom_In Stock Items,8240837538,Custom_In Stock Items_obagi_obagi rosaclear,12892762452,obagi rosaclear,0,0,0
139576218,Custom_In Stock Items,8240837538,Custom_In Stock Items_obagi_obagi rosaclear,12892764072,obagi rosaclear,0,0,0
139576218,Custom_In Stock Items,8240837658,Custom_In Stock Items_obagi_obagi rosaclear cleanser,18387315261,obagi rosaclear cleanser,0,0,0
139576218,Custom_In Stock Items,8240837658,Custom_In Stock Items_obagi_obagi rosaclear cleanser,25349729419,obagi rosaclear cleanser,0,0,0
139576218,Custom_In Stock Items,8240837658,Custom_In Stock Items_obagi_obagi rosaclear cleanser,49851429833,obagi rosaclear cleanser,0,0,0
139576218,Custom_In Stock Items,8240837778,Custom_In Stock Items_obagi_obagi eye gel,2068316602,obagi eye gel,0,0,0
139576218,Custom_In Stock Items,8240837778,Custom_In Stock Items_obagi_obagi eye gel,3348804435,obagi eye gel,0,0,0
139576218,Custom_In Stock Items,8240837778,Custom_In Stock Items_obagi_obagi eye gel,5191975760,obagi eye gel,0,0,0
139576218,Custom_In Stock Items,8240837898,Custom_In Stock Items_obagi_obagi elastiderm gel,3348804495,obagi elastiderm gel,0,0,0
139576218,Custom_In Stock Items,8240837898,Custom_In Stock Items_obagi_obagi elastiderm gel,5191971620,obagi elastiderm gel,0,0,0
139576218,Custom_In Stock Items,8240837898,Custom_In Stock Items_obagi_obagi elastiderm gel,19470646474,obagi elastiderm gel,0,0,0
139576218,Custom_In Stock Items,8240838018,Custom_In Stock Items_obagi_obagi facial rejuvenation complex,61764843378,obagi facial rejuvenation complex,0,0,0
139576218,Custom_In Stock Items,8240838018,Custom_In Stock Items_obagi_obagi facial rejuvenation complex,61764848778,obagi facial rejuvenation complex,0,0,0
139576218,Custom_In Stock Items,8240838018,Custom_In Stock Items_obagi_obagi facial rejuvenation complex,61764854538,obagi facial rejuvenation complex,0,0,0
139576218,Custom_In Stock Items,8240838138,Custom_In Stock Items_obagi_obagi rejuvenation complex,61764844098,obagi rejuvenation complex,0,0,0
139576218,Custom_In Stock Items,8240838138,Custom_In Stock Items_obagi_obagi rejuvenation complex,61764849618,obagi rejuvenation complex,0,0,0
139576218,Custom_In Stock Items,8240838138,Custom_In Stock Items_obagi_obagi rejuvenation complex,61764855258,obagi rejuvenation complex,0,0,0
139576218,Custom_In Stock Items,8240838258,Custom_In Stock Items_obagi_obagi regenica rejuvenation complex,61764843858,obagi regenica rejuvenation complex,0,0,0
139576218,Custom_In Stock Items,8240838258,Custom_In Stock Items_obagi_obagi regenica rejuvenation complex,61764849378,obagi regenica rejuvenation complex,0,0,0
139576218,Custom_In Stock Items,8240838258,Custom_In Stock Items_obagi_obagi regenica rejuvenation complex,61764855018,obagi regenica rejuvenation complex,0,0,0
139576218,Custom_In Stock Items,8240838378,Custom_In Stock Items_obagi_obagi rosaclear complexion corrector,21690308912,obagi rosaclear complexion corrector,0,0,0
139576218,Custom_In Stock Items,8240838378,Custom_In Stock Items_obagi_obagi rosaclear complexion corrector,61764849858,obagi rosaclear complexion corrector,0,0,0
139576218,Custom_In Stock Items,8240838378,Custom_In Stock Items_obagi_obagi rosaclear complexion corrector,61764855498,obagi rosaclear complexion corrector,0,0,0
139576218,Custom_In Stock Items,8240838498,Custom_In Stock Items_obagi_obagi complexion corrector,11625630126,obagi complexion corrector,0,0,0
139576218,Custom_In Stock Items,8240838498,Custom_In Stock Items_obagi_obagi complexion corrector,42399845052,obagi complexion corrector,0,0,0
139576218,Custom_In Stock Items,8240838498,Custom_In Stock Items_obagi_obagi complexion corrector,42609553621,obagi complexion corrector,0,0,0
139576218,Custom_In Stock Items,8240838618,Custom_In Stock Items_obagi_obagi hydrating complexion corrector,11625630216,obagi hydrating complexion corrector,0,0,0
139576218,Custom_In Stock Items,8240838618,Custom_In Stock Items_obagi_obagi hydrating complexion corrector,42114414450,obagi hydrating complexion corrector,0,0,0
139576218,Custom_In Stock Items,8240838618,Custom_In Stock Items_obagi_obagi hydrating complexion corrector,61764848898,obagi hydrating complexion corrector,0,0,0
139576218,Custom_In Stock Items,8240838738,Custom_In Stock Items_obagi_obagi elastiderm eye cream,3338914781,obagi elastiderm eye cream,0,0,0
139576218,Custom_In Stock Items,8240838738,Custom_In Stock Items_obagi_obagi elastiderm eye cream,3527282205,obagi elastiderm eye cream,0,0,0
139576218,Custom_In Stock Items,8240838738,Custom_In Stock Items_obagi_obagi elastiderm eye cream,4394323367,obagi elastiderm eye cream,0,0,0
139576218,Custom_In Stock Items,8240838858,Custom_In Stock Items_obagi_obagi rosaclear system,11532261347,obagi rosaclear system,0,0,0
139576218,Custom_In Stock Items,8240838858,Custom_In Stock Items_obagi_obagi rosaclear system,12197071512,obagi rosaclear system,0,0,0
139576218,Custom_In Stock Items,8240838858,Custom_In Stock Items_obagi_obagi rosaclear system,12756183690,obagi rosaclear system,0,0,0
139576218,Custom_In Stock Items,8240838978,Custom_In Stock Items_obagi_obagi therapeutic moisturizer,7107500745,obagi therapeutic moisturizer,0,0,0
139576218,Custom_In Stock Items,8240838978,Custom_In Stock Items_obagi_obagi therapeutic moisturizer,7396581885,obagi therapeutic moisturizer,0,0,0
139576218,Custom_In Stock Items,8240838978,Custom_In Stock Items_obagi_obagi therapeutic moisturizer,11851984900,obagi therapeutic moisturizer,0,0,0
139576218,Custom_In Stock Items,8240839098,Custom_In Stock Items_obagi_obagi clenziderm therapeutic moisturizer,10462636146,obagi clenziderm therapeutic moisturizer,0,0,0
139576218,Custom_In Stock Items,8240839098,Custom_In Stock Items_obagi_obagi clenziderm therapeutic moisturizer,11851984450,obagi clenziderm therapeutic moisturizer,0,0,0
139576218,Custom_In Stock Items,8240839098,Custom_In Stock Items_obagi_obagi clenziderm therapeutic moisturizer,11859964120,obagi clenziderm therapeutic moisturizer,0,0,0
139576218,Custom_In Stock Items,8240839218,Custom_In Stock Items_obagi_obagi skin protection,1596890722,obagi skin protection,0,0,0
139576218,Custom_In Stock Items,8240839218,Custom_In Stock Items_obagi_obagi skin protection,2520720686,obagi skin protection,0,0,0
139576218,Custom_In Stock Items,8240839218,Custom_In Stock Items_obagi_obagi skin protection,6178497935,obagi skin protection,0,0,0
139576218,Custom_In Stock Items,8240839338,Custom_In Stock Items_obagi_obagi healthy skin protection,381745846,obagi healthy skin protection,0,0,0
139576218,Custom_In Stock Items,8240839338,Custom_In Stock Items_obagi_obagi healthy skin protection,2386154885,obagi healthy skin protection,0,0,0
139576218,Custom_In Stock Items,8240839338,Custom_In Stock Items_obagi_obagi healthy skin protection,2386159445,obagi healthy skin protection,0,0,0
139576218,Custom_In Stock Items,8240839458,Custom_In Stock Items_obagi_obagi exfoderm forte,12365023,obagi exfoderm forte,0,0,0
139576218,Custom_In Stock Items,8240839458,Custom_In Stock Items_obagi_obagi exfoderm forte,215294136,obagi exfoderm forte,0,0,0
139576218,Custom_In Stock Items,8240839458,Custom_In Stock Items_obagi_obagi exfoderm forte,215295296,obagi exfoderm forte,0,0,0
139576218,Custom_In Stock Items,8240839578,Custom_In Stock Items_obagi_obagi facial moisturizer,11463303475,obagi facial moisturizer,0,0,0
139576218,Custom_In Stock Items,8240839578,Custom_In Stock Items_obagi_obagi facial moisturizer,61764848658,obagi facial moisturizer,0,0,0
139576218,Custom_In Stock Items,8240839578,Custom_In Stock Items_obagi_obagi facial moisturizer,61764854418,obagi facial moisturizer,0,0,0
139576218,Custom_In Stock Items,8240839698,Custom_In Stock Items_obagi_obagi foaming cleanser,1580155708,obagi foaming cleanser,0,0,0
139576218,Custom_In Stock Items,8240839698,Custom_In Stock Items_obagi_obagi foaming cleanser,1582683208,obagi foaming cleanser,0,0,0
139576218,Custom_In Stock Items,8240839698,Custom_In Stock Items_obagi_obagi foaming cleanser,2488698067,obagi foaming cleanser,0,0,0
139576218,Custom_In Stock Items,8240839818,Custom_In Stock Items_obagi_obagi daily foaming cleanser,22728532395,obagi daily foaming cleanser,0,0,0
139576218,Custom_In Stock Items,8240839818,Custom_In Stock Items_obagi_obagi daily foaming cleanser,27733501755,obagi daily foaming cleanser,0,0,0
139576218,Custom_In Stock Items,8240839818,Custom_In Stock Items_obagi_obagi daily foaming cleanser,61764848298,obagi daily foaming cleanser,0,0,0
139576218,Custom_In Stock Items,8240839938,Custom_In Stock Items_obagi_obagi clenziderm acne system,9947581268,obagi clenziderm acne system,0,0,0
139576218,Custom_In Stock Items,8240839938,Custom_In Stock Items_obagi_obagi clenziderm acne system,10537627105,obagi clenziderm acne system,0,0,0
139576218,Custom_In Stock Items,8240839938,Custom_In Stock Items_obagi_obagi clenziderm acne system,11851847470,obagi clenziderm acne system,0,0,0
139576218,Custom_In Stock Items,8240840058,Custom_In Stock Items_obagi_obagi wrinkle reducing lotion,12023712310,obagi wrinkle reducing lotion,0,0,0
139576218,Custom_In Stock Items,8240840058,Custom_In Stock Items_obagi_obagi wrinkle reducing lotion,28300016349,obagi wrinkle reducing lotion,0,0,0
139576218,Custom_In Stock Items,8240840058,Custom_In Stock Items_obagi_obagi wrinkle reducing lotion,33464735844,obagi wrinkle reducing lotion,0,0,0
139576218,Custom_In Stock Items,8240840178,Custom_In Stock Items_obagi_obagi elastiderm wrinkle lotion,24737173942,obagi elastiderm wrinkle lotion,0,0,0
139576218,Custom_In Stock Items,8240840178,Custom_In Stock Items_obagi_obagi elastiderm wrinkle lotion,61764848418,obagi elastiderm wrinkle lotion,0,0,0
139576218,Custom_In Stock Items,8240840178,Custom_In Stock Items_obagi_obagi elastiderm wrinkle lotion,61764854178,obagi elastiderm wrinkle lotion,0,0,0
139576218,Custom_In Stock Items,8240840298,Custom_In Stock Items_obagi_obagi skin balancing sun protection,36810982120,obagi skin balancing sun protection,0,0,0
139576218,Custom_In Stock Items,8240840298,Custom_In Stock Items_obagi_obagi skin balancing sun protection,42413713092,obagi skin balancing sun protection,0,0,0
139576218,Custom_In Stock Items,8240840298,Custom_In Stock Items_obagi_obagi skin balancing sun protection,42634790941,obagi skin balancing sun protection,0,0,0
139576218,Custom_In Stock Items,8240840418,Custom_In Stock Items_obagi_obagi sunguard,1315990631,obagi sunguard,0,0,0
139576218,Custom_In Stock Items,8240840418,Custom_In Stock Items_obagi_obagi sunguard,1582786468,obagi sunguard,0,0,0
139576218,Custom_In Stock Items,8240840418,Custom_In Stock Items_obagi_obagi sunguard,3178507330,obagi sunguard,0,0,0
139576218,Custom_In Stock Items,8240840538,Custom_In Stock Items_obagi_obagi rejuvenation day repair,61764844218,obagi rejuvenation day repair,0,0,0
139576218,Custom_In Stock Items,8240840538,Custom_In Stock Items_obagi_obagi rejuvenation day repair,61764849738,obagi rejuvenation day repair,0,0,0
139576218,Custom_In Stock Items,8240840538,Custom_In Stock Items_obagi_obagi rejuvenation day repair,61764855378,obagi rejuvenation day repair,0,0,0
139576218,Custom_In Stock Items,8240840658,Custom_In Stock Items_obagi_obagi nu-derm exfoderm,12364513,obagi nu-derm exfoderm,0,0,0
139576218,Custom_In Stock Items,8240840658,Custom_In Stock Items_obagi_obagi nu-derm exfoderm,3955352683,obagi nu-derm exfoderm,0,0,0
139576218,Custom_In Stock Items,8240840658,Custom_In Stock Items_obagi_obagi nu-derm exfoderm,4081827283,obagi nu-derm exfoderm,0,0,0
139576218,Custom_In Stock Items,8240840778,Custom_In Stock Items_obagi_obagi pore therapy,2064728296,obagi pore therapy,0,0,0
139576218,Custom_In Stock Items,8240840778,Custom_In Stock Items_obagi_obagi pore therapy,10696723949,obagi pore therapy,0,0,0
139576218,Custom_In Stock Items,8240840778,Custom_In Stock Items_obagi_obagi pore therapy,11660902415,obagi pore therapy,0,0,0
